TripId,DateId,StationId,TruckId,Waste
67815,146,84,265,32.11
67816,146,32,290,39.29
67817,146,32,290,37.88
67818,146,44,298,39.45
67819,146,57,272,40.93
67820,146,86,257,42.57
67821,146,44,301,36.29
67822,146,86,252,33.12
67823,146,57,275,36.57
67824,146,44,298,43.77
67825,146,44,298,33.16
67826,146,44,299,41.73
67827,146,31,283,31.7
67828,146,84,265,37.22
67829,146,31,276,43
67830,146,86,252,33.06
67831,146,84,262,41.39
67832,146,44,301,33.82
67833,146,44,298,36.91
67834,146,31,277,39.79
67835,146,32,288,44.42
67836,146,86,252,36.83
67837,146,84,266,31.05
67838,146,86,252,42.1
67839,146,32,290,41.85
67840,146,86,257,34.88
67841,146,84,261,32.4
67842,146,32,291,43.5
67843,146,84,262,34.65
67844,146,31,277,38.46
67845,146,57,270,36.24
67846,146,44,301,38.07
67847,146,32,286,39.33
67848,146,44,301,30.03
67849,146,31,276,30.63
67850,146,57,274,37.87
67851,146,31,277,35.01
67852,146,44,299,38.5
67853,146,31,283,41.28
67854,146,84,262,40.38
67855,146,32,290,34.2
67856,146,57,272,44.47
67857,146,44,297,35.92
67858,146,32,288,33.13
67859,147,40,136,35.17
67860,147,77,160,38.12
67861,147,77,150,36.05
67862,147,46,168,35.22
67863,147,43,144,31.66
67864,147,46,169,39.41
67865,147,77,150,42.6
67866,147,40,136,39.21
67867,147,43,143,34.34
67868,147,77,160,39.39
67869,147,77,150,30.31
67870,147,77,152,42.78
67871,147,46,161,42.78
67872,147,43,148,33.12
67873,147,40,135,40.05
67874,147,43,148,36.64
67875,147,77,152,36.39
67876,147,40,136,36.27
67877,147,77,152,37.92
67878,147,43,148,30.97
67879,147,40,136,43.26
67880,147,77,152,39.44
67881,147,71,130,36.17
67882,147,40,136,38.81
67883,147,97,121,34.59
67884,147,46,169,39.8
67885,147,46,168,37.85
67886,147,71,133,41.9
67887,147,40,135,38.26
67888,147,71,133,40.86
67889,147,43,145,41.03
67890,147,43,143,30.74
67891,147,46,162,39
67892,147,77,157,33.68
67893,147,46,168,44.16
67894,147,97,122,43.59
67895,147,77,152,31.66
67896,147,77,150,38.66
67897,147,40,135,34.35
67898,147,40,135,36.79
67899,147,43,144,41.78
67900,147,46,169,34.97
67901,147,77,160,40.68
67902,147,43,145,33.4
67903,147,77,160,44.13
67904,147,43,145,41.42
67905,147,97,120,40.6
67906,147,77,157,37.47
67907,147,46,168,39.03
67908,147,40,134,30.87
67909,147,40,136,37.03
67910,147,77,152,39.49
67911,147,46,169,41.17
67912,147,71,125,39.71
67913,147,77,157,40.4
67914,147,71,126,31.55
67915,147,46,169,41.18
67916,147,97,115,35.51
67917,147,46,161,37.4
67918,147,40,136,42.07
67919,147,40,134,40.74
67920,147,46,162,43.14
67921,147,71,133,37.87
67922,147,77,157,36.32
67923,147,77,157,41.28
67924,147,40,137,36.52
67925,147,40,136,40.54
67926,147,71,133,36.47
67927,147,97,115,33.17
67928,147,77,157,35.92
67929,147,46,169,43.17
67930,147,77,157,41.26
67931,147,77,160,35.88
67932,147,97,121,38.62
67933,147,71,133,43.84
67934,147,77,157,34.67
67935,147,81,194,32.4
67936,147,47,170,40.03
67937,147,81,198,41.83
67938,147,47,170,41.81
67939,147,48,188,31
67940,147,47,178,34.21
67941,147,47,178,37.63
67942,147,82,213,44.27
67943,147,81,194,34.52
67944,147,81,192,30.22
67945,147,82,211,44.4
67946,147,81,194,39.37
67947,147,82,213,41.85
67948,147,81,194,30.24
67949,147,48,184,37.07
67950,147,47,179,30.84
67951,147,82,213,43.16
67952,147,47,179,43.97
67953,147,81,194,42.41
67954,147,48,182,31.66
67955,147,47,179,33.41
67956,147,81,192,36.51
67957,147,48,188,38.53
67958,147,81,192,38.18
67959,147,47,178,38.29
67960,147,48,189,40.92
67961,147,47,170,43.47
67962,147,47,179,33.77
67963,147,81,191,42.12
67964,147,48,188,38.58
67965,147,48,189,33.74
67966,147,82,213,40.98
67967,147,48,188,39.32
67968,147,82,211,31.75
67969,147,81,191,33.95
67970,147,47,178,30.34
67971,147,81,192,42.83
67972,147,81,198,37.71
67973,147,48,182,33.93
67974,147,81,191,42.03
67975,147,48,188,37.04
67976,147,47,170,37.49
67977,147,81,192,43.49
67978,147,48,188,42.58
67979,147,81,191,34.8
67980,147,48,188,35.75
67981,147,81,198,44.76
67982,147,81,198,42.53
67983,147,48,184,44.14
67984,147,82,211,31.25
67985,147,48,189,41.63
67986,147,48,188,34.42
67987,147,48,188,30.68
67988,147,47,178,44.99
67989,147,81,198,41.55
67990,147,48,184,39.37
67991,147,47,179,36.94
67992,147,82,213,34.63
67993,147,47,170,34.68
67994,147,48,182,30.36
67995,147,82,213,33.77
67996,147,82,213,39.03
67997,147,82,213,30.43
67998,147,47,179,40.05
67999,147,48,184,33.27
68000,147,82,213,32.51
68001,147,48,184,43.55
68002,147,82,211,38.76
68003,147,81,194,43.12
68004,147,47,178,41.15
68005,147,48,188,39.07
68006,147,81,191,32.22
68007,147,47,178,40.73
68008,147,48,182,39.64
68009,147,82,211,31.31
68010,147,47,178,36.99
68011,147,19,232,30.86
68012,147,83,217,43.27
68013,147,19,230,32.1
68014,147,21,245,31.34
68015,147,19,238,31.24
68016,147,21,240,33.68
68017,147,83,229,44.25
68018,147,21,244,36.08
68019,147,19,238,44.58
68020,147,83,217,33.68
68021,147,83,217,41.74
68022,147,19,232,33.35
68023,147,19,238,33.84
68024,147,83,229,42.26
68025,147,21,240,33.98
68026,147,21,245,33.1
68027,147,83,217,33.55
68028,147,83,217,30.73
68029,147,19,238,42.42
68030,147,21,246,31.37
68031,147,19,230,38.71
68032,147,83,217,34.62
68033,147,19,232,37.85
68034,147,19,238,34
68035,147,83,217,42.01
68036,147,21,245,42.91
68037,147,21,245,36.64
68038,147,83,229,44.17
68039,147,21,246,42.45
68040,147,21,246,37.72
68041,147,83,217,37.54
68042,147,21,240,32.47
68043,147,21,245,30.8
68044,147,83,217,40.13
68045,147,21,246,32.14
68046,147,83,229,36.16
68047,147,83,217,42.33
68048,147,19,230,36.87
68049,147,21,240,42.01
68050,147,83,217,38.49
68051,147,21,246,40.55
68052,147,19,230,40.35
68053,147,19,233,32.64
68054,147,83,217,44.27
68055,147,83,217,42.25
68056,147,21,240,41.63
68057,147,83,217,35.18
68058,147,21,245,30.33
68059,147,83,229,37.34
68060,147,83,229,30.09
68061,147,21,244,40.47
68062,147,83,229,41.5
68063,147,19,238,39.79
68064,147,83,229,38.92
68065,147,21,245,33.67
68066,147,21,244,38.82
68067,147,83,229,36.39
68068,147,83,229,39.2
68069,147,83,217,40.07
68070,147,19,230,34.73
68071,147,19,233,37.22
68072,147,19,233,31.69
68073,147,21,244,39.98
68074,147,19,230,35.72
68075,147,21,240,36.45
68076,147,83,229,31.17
68077,147,83,217,35.2
68078,147,19,233,43.11
68079,147,19,230,37.99
68080,147,21,245,34.08
68081,147,19,230,44.18
68082,147,21,245,37.52
68083,147,83,229,38.29
68084,147,83,229,40.59
68085,147,21,244,44.3
68086,147,19,233,30.13
68087,147,84,261,38.45
68088,147,44,298,40.59
68089,147,57,274,36.28
68090,147,84,266,44.03
68091,147,44,297,35.32
68092,147,31,277,32.51
68093,147,57,270,41.25
68094,147,31,283,41.37
68095,147,44,299,44.93
68096,147,57,270,41.51
68097,147,84,265,33.47
68098,147,31,277,32.51
68099,147,32,288,38.05
68100,147,44,301,34.34
68101,147,31,276,33.44
68102,147,32,291,32.12
68103,147,32,291,43.52
68104,147,44,297,41.65
68105,147,86,251,40.28
68106,147,84,266,38.67
68107,147,32,286,43.04
68108,147,32,288,44.66
68109,147,57,272,38.08
68110,147,86,255,42.25
68111,147,44,299,42.3
68112,147,32,290,35.26
68113,147,44,297,43.44
68114,147,84,265,44.27
68115,147,86,255,31.73
68116,147,31,276,41.84
68117,147,84,266,39
68118,147,32,290,37.34
68119,147,84,261,35.36
68120,147,84,266,39.1
68121,147,84,266,31.83
68122,147,31,280,38.15
68123,147,44,297,35.72
68124,147,84,265,39.06
68125,147,57,270,37.37
68126,147,57,275,37.04
68127,147,32,291,34.13
68128,147,31,277,30.55
68129,147,44,301,32.51
68130,147,57,275,37.34
68131,147,84,262,44.76
68132,147,32,288,39.48
68133,147,44,298,43.78
68134,147,86,252,39.82
68135,147,57,272,33.19
68136,147,84,261,40.67
68137,147,44,297,39.15
68138,147,84,262,41.56
68139,147,84,266,30.22
68140,147,86,252,38.11
68141,147,32,286,45
68142,147,32,286,33.48
68143,147,57,274,33.61
68144,147,84,266,36.87
68145,147,31,283,41.01
68146,147,31,283,30.8
68147,147,31,276,43.73
68148,147,84,261,30.74
68149,147,84,262,35.43
68150,147,44,297,37.6
68151,147,32,291,43.88
68152,147,86,252,34.56
68153,147,31,276,42.63
68154,147,57,274,44.03
68155,147,57,272,32.7
68156,147,31,283,44.88
68157,147,32,286,38.7
68158,147,44,297,36.1
68159,147,84,262,37.37
68160,147,32,291,41.57
68161,147,31,283,36.93
68162,147,31,283,31.29
68163,148,77,152,36.08
68164,148,97,122,36
68165,148,77,157,41.71
68166,148,46,169,34.07
68167,148,77,160,42.46
68168,148,40,135,41.42
68169,148,71,130,32.5
68170,148,43,143,42.82
68171,148,40,137,33.84
68172,148,97,121,32.44
68173,148,97,122,36.9
68174,148,40,136,44.04
68175,148,46,162,44.72
68176,148,77,160,37.9
68177,148,77,152,40.56
68178,148,71,130,36.68
68179,148,71,130,37.5
68180,148,40,137,38.05
68181,148,46,161,44.4
68182,148,40,136,33.05
68183,148,97,120,38.22
68184,148,71,130,42.11
68185,148,77,160,41.91
68186,148,71,130,30.4
68187,148,77,150,34.13
68188,148,43,143,41.16
68189,148,40,137,33.44
68190,148,71,130,31.36
68191,148,77,152,33.01
68192,148,43,148,39.08
68193,148,71,125,42.41
68194,148,71,126,38.81
68195,148,46,162,38.33
68196,148,40,136,40.9
68197,148,40,135,33.84
68198,148,46,161,30.61
68199,148,77,150,40.53
68200,148,71,126,43.12
68201,148,40,135,40.88
68202,148,71,130,38.12
68203,148,71,130,42.8
68204,148,71,130,38.3
68205,148,43,144,44.53
68206,148,71,125,38.35
68207,148,77,152,44.24
68208,148,40,134,31.87
68209,148,71,133,31.2
68210,148,40,134,31.96
68211,148,43,144,31.67
68212,148,40,135,41.94
68213,148,71,126,30.07
68214,148,71,126,39.11
68215,148,77,150,31.43
68216,148,40,137,30.58
68217,148,97,115,35.03
68218,148,97,120,43.7
68219,148,46,168,39.39
68220,148,77,160,30.19
68221,148,40,136,41.33
68222,148,40,137,38.53
68223,148,77,160,38.27
68224,148,97,120,44.15
68225,148,43,143,30.73
68226,148,40,135,33.98
68227,148,77,150,37.75
68228,148,40,136,41.46
68229,148,77,150,41.7
68230,148,40,134,42.83
68231,148,46,169,41.9
68232,148,40,136,34.24
68233,148,43,144,40.9
68234,148,40,135,34.21
68235,148,46,162,39.71
68236,148,40,137,36.36
68237,148,77,150,44.64
68238,148,40,135,35.89
68239,148,82,213,44.22
68240,148,82,211,32.63
68241,148,47,170,32.34
68242,148,82,211,43.56
68243,148,82,213,42.09
68244,148,47,170,36.02
68245,148,48,182,42.87
68246,148,47,170,43.51
68247,148,47,179,37.11
68248,148,47,179,44.83
68249,148,81,191,39.03
68250,148,81,191,34.08
68251,148,48,184,43.35
68252,148,81,198,37.95
68253,148,48,188,38.73
68254,148,82,213,32.66
68255,148,48,182,34.83
68256,148,82,211,34.55
68257,148,81,194,44.21
68258,148,47,170,38.03
68259,148,47,179,44.97
68260,148,81,194,34.11
68261,148,82,211,36.65
68262,148,48,182,31.44
68263,148,47,179,32.94
68264,148,81,198,42.45
68265,148,81,194,39.13
68266,148,48,188,31.47
68267,148,48,189,35.14
68268,148,81,198,40.55
68269,148,48,189,38.15
68270,148,48,184,34.97
68271,148,81,194,32.95
68272,148,81,198,44.26
68273,148,82,211,34.86
68274,148,82,211,40.48
68275,148,47,178,37.47
68276,148,82,211,36.46
68277,148,81,191,41.19
68278,148,48,182,34.31
68279,148,81,191,33.58
68280,148,82,213,39.43
68281,148,47,170,40.23
68282,148,81,194,42.76
68283,148,81,194,41.53
68284,148,81,198,41.57
68285,148,82,211,41.27
68286,148,48,188,41.7
68287,148,81,192,35.6
68288,148,48,182,33.08
68289,148,82,213,43.74
68290,148,47,170,38.12
68291,148,48,184,32.59
68292,148,82,211,32.98
68293,148,82,211,36.73
68294,148,48,189,39.92
68295,148,48,189,33.83
68296,148,48,182,31.62
68297,148,48,188,30.38
68298,148,47,170,40.98
68299,148,48,188,37.33
68300,148,81,198,30.53
68301,148,47,170,42.13
68302,148,82,213,36.29
68303,148,81,192,35.71
68304,148,47,170,39.03
68305,148,81,192,38.52
68306,148,48,189,42.75
68307,148,48,189,35.91
68308,148,48,182,40
68309,148,81,194,41.8
68310,148,82,211,44.42
68311,148,47,178,43.89
68312,148,81,198,39.09
68313,148,47,178,39.98
68314,148,48,182,39.59
68315,148,21,246,36.95
68316,148,21,244,44.21
68317,148,19,233,31.93
68318,148,19,232,39.48
68319,148,19,238,39.21
68320,148,21,244,42.42
68321,148,21,246,32.76
68322,148,19,230,36.71
68323,148,19,232,43.19
68324,148,83,229,35.83
68325,148,19,232,42.04
68326,148,83,217,36.44
68327,148,83,217,33.51
68328,148,19,232,41.66
68329,148,83,217,39.95
68330,148,21,245,39.39
68331,148,83,229,33.21
68332,148,21,245,34.63
68333,148,83,229,39.4
68334,148,19,232,33.72
68335,148,21,245,37.76
68336,148,21,240,35.47
68337,148,19,238,41.74
68338,148,19,233,38.24
68339,148,83,217,38.97
68340,148,19,233,41.11
68341,148,19,238,37.3
68342,148,83,229,43.09
68343,148,83,217,43.84
68344,148,83,217,30.69
68345,148,21,244,37.24
68346,148,19,230,39.98
68347,148,83,229,31.79
68348,148,83,229,44.66
68349,148,83,217,34.71
68350,148,21,246,38.36
68351,148,83,217,43.4
68352,148,83,229,39.18
68353,148,83,217,34.33
68354,148,21,244,44.35
68355,148,83,217,31.02
68356,148,83,217,41
68357,148,21,245,42.74
68358,148,19,238,33.59
68359,148,83,229,40.63
68360,148,83,229,34.25
68361,148,83,229,43.1
68362,148,19,230,42.9
68363,148,83,217,39.07
68364,148,19,230,41.12
68365,148,21,246,30.65
68366,148,83,217,35.93
68367,148,21,245,39.29
68368,148,21,240,38.87
68369,148,19,233,43.54
68370,148,19,233,39.49
68371,148,19,230,30.04
68372,148,19,238,43.51
68373,148,19,232,43.08
68374,148,19,233,35.19
68375,148,21,245,39.49
68376,148,83,229,33.42
68377,148,21,245,37.47
68378,148,83,217,37.87
68379,148,21,240,41.65
68380,148,19,232,31.74
68381,148,21,246,36.22
68382,148,21,246,36.4
68383,148,19,238,35.77
68384,148,83,229,43.96
68385,148,21,245,44.57
68386,148,19,233,35.7
68387,148,21,246,44.43
68388,148,21,246,33.96
68389,148,19,233,41.18
68390,148,21,246,36.37
68391,148,86,257,40.25
68392,148,57,275,37.2
68393,148,57,275,40.08
68394,148,57,270,36.23
68395,148,84,262,39.86
68396,148,57,275,38.59
68397,148,31,277,30.7
68398,148,86,257,38.65
68399,148,84,266,34.25
68400,148,31,283,41.54
68401,148,44,297,39.05
68402,148,86,257,44.96
68403,148,32,288,42.57
68404,148,32,286,42.56
68405,148,84,261,44.64
68406,148,57,270,38.8
68407,148,32,291,43.3
68408,148,31,280,43.51
68409,148,57,270,32.65
68410,148,86,255,33.41
68411,148,31,283,36.96
68412,148,86,252,33.42
68413,148,57,270,38.25
68414,148,32,288,34.74
68415,148,86,255,40.33
68416,148,86,252,43.12
68417,148,32,290,41.21
68418,148,32,288,33.13
68419,148,86,252,41.67
68420,148,86,252,40.61
68421,148,31,276,41.27
68422,148,84,262,37.69
68423,148,84,266,42.13
68424,148,32,291,36.68
68425,148,57,275,41.43
68426,148,32,291,37.37
68427,148,84,265,34.36
68428,148,32,291,32.63
68429,148,57,272,37.87
68430,148,32,288,34.82
68431,148,31,277,39.94
68432,148,86,251,33.49
68433,148,86,257,39.89
68434,148,84,262,32.56
68435,148,31,277,43.45
68436,148,84,266,34.62
68437,148,32,290,36.52
68438,148,32,286,42.79
68439,148,44,299,42.55
68440,148,32,290,36.47
68441,148,44,301,30.95
68442,148,84,262,40.99
68443,148,57,275,40.61
68444,148,84,261,31.96
68445,148,31,280,37.64
68446,148,31,283,42.43
68447,148,31,277,34.8
68448,148,84,262,41.11
68449,148,84,262,42.07
68450,148,84,261,31.25
68451,148,84,265,33.49
68452,148,86,255,33.65
68453,148,31,280,39.72
68454,148,44,299,32.96
68455,148,84,262,34.98
68456,148,32,286,42.91
68457,148,84,262,32.49
68458,148,31,280,41.28
68459,148,84,261,31.82
68460,148,57,274,39.4
68461,148,84,266,40.85
68462,148,57,274,33.52
68463,148,44,297,31.8
68464,148,31,276,35.7
68465,148,32,286,42.7
68466,148,84,262,34.79
68467,149,40,135,32.61
68468,149,40,137,42.15
68469,149,77,152,41.13
68470,149,71,133,31.14
68471,149,77,157,39.35
68472,149,97,115,31.73
68473,149,97,120,41.89
68474,149,40,134,40.94
68475,149,40,135,30.32
68476,149,97,122,39.47
68477,149,71,126,39.68
68478,149,40,137,39.07
68479,149,40,137,35.29
68480,149,71,133,40.36
68481,149,71,126,41.34
68482,149,97,122,38.78
68483,149,71,125,42.48
68484,149,43,143,42.19
68485,149,46,169,36
68486,149,46,169,43.72
68487,149,40,137,31.77
68488,149,97,115,42.15
68489,149,43,148,32.59
68490,149,40,137,41.31
68491,149,46,169,33.03
68492,149,97,120,31.75
68493,149,97,115,35.13
68494,149,71,133,40.39
68495,149,71,125,40.34
68496,149,43,144,42.19
68497,149,40,135,30.44
68498,149,77,150,36.84
68499,149,40,135,33.87
68500,149,97,122,37.5
68501,149,40,136,36.03
68502,149,97,122,41.8
68503,149,43,143,31.52
68504,149,43,145,43.5
68505,149,97,120,40
68506,149,77,152,35.61
68507,149,40,135,36.37
68508,149,43,148,37.56
68509,149,71,126,35.65
68510,149,46,169,31.57
68511,149,46,169,35.7
68512,149,46,169,37.04
68513,149,40,135,33.54
68514,149,40,134,36.64
68515,149,71,133,35.2
68516,149,77,152,33.73
68517,149,46,162,37.78
68518,149,71,126,36.2
68519,149,40,136,33.07
68520,149,97,120,37.88
68521,149,43,145,36.51
68522,149,46,162,44.47
68523,149,97,120,33.1
68524,149,97,121,37.54
68525,149,97,122,31.84
68526,149,97,120,32
68527,149,43,148,32.84
68528,149,77,152,43.38
68529,149,40,137,34
68530,149,77,150,39.28
68531,149,40,135,32.54
68532,149,77,150,44.07
68533,149,97,115,41.2
68534,149,46,168,31.25
68535,149,40,137,44.16
68536,149,43,144,40.4
68537,149,77,150,32.37
68538,149,71,133,38.06
68539,149,46,161,33.96
68540,149,71,133,43.81
68541,149,46,162,34.64
68542,149,40,135,38.93
68543,149,47,178,34.27
68544,149,48,184,31.13
68545,149,47,178,31.5
68546,149,48,189,35.26
68547,149,81,194,42.87
68548,149,48,182,30.55
68549,149,82,211,40.2
68550,149,81,194,30.56
68551,149,48,182,37.02
68552,149,82,211,39.4
68553,149,47,179,44.6
68554,149,82,213,33.82
68555,149,47,178,41.9
68556,149,47,170,32.06
68557,149,81,194,40.92
68558,149,81,191,41.07
68559,149,47,170,39.95
68560,149,81,192,34.83
68561,149,81,194,36.14
68562,149,82,213,30.84
68563,149,47,179,32.15
68564,149,47,170,44.87
68565,149,81,192,30.16
68566,149,48,188,36.45
68567,149,82,213,35.75
68568,149,48,182,43.3
68569,149,82,213,35.51
68570,149,48,184,31.46
68571,149,82,213,36.92
68572,149,81,192,36.45
68573,149,47,178,32.48
68574,149,47,179,36.05
68575,149,82,211,37.43
68576,149,47,170,39.06
68577,149,82,211,33.79
68578,149,81,192,42.4
68579,149,47,178,42.17
68580,149,48,182,41.79
68581,149,48,188,32.18
68582,149,82,213,42.91
68583,149,81,192,33.92
68584,149,81,194,36.47
68585,149,81,191,36.75
68586,149,47,178,35.17
68587,149,82,213,40.18
68588,149,48,184,35.68
68589,149,82,211,44.74
68590,149,48,184,33.74
68591,149,81,192,35.17
68592,149,81,192,35.36
68593,149,82,211,36.09
68594,149,47,178,41.19
68595,149,48,189,33.06
68596,149,81,198,36.79
68597,149,81,191,42.91
68598,149,48,189,30.7
68599,149,47,179,31
68600,149,81,198,42.46
68601,149,48,182,30.6
68602,149,48,189,32.73
68603,149,47,170,34.64
68604,149,47,179,43.07
68605,149,82,211,32.1
68606,149,82,211,41.86
68607,149,81,198,39.7
68608,149,47,170,32.45
68609,149,48,182,44.07
68610,149,48,184,38.86
68611,149,81,191,40.12
68612,149,82,213,32.68
68613,149,48,182,38
68614,149,48,189,38.39
68615,149,47,179,31.37
68616,149,48,182,33.69
68617,149,48,182,43.33
68618,149,81,194,38.97
68619,149,21,244,33.19
68620,149,21,244,43.97
68621,149,83,217,38.21
68622,149,83,229,42.82
68623,149,83,229,32.4
68624,149,83,217,38.64
68625,149,83,229,43.9
68626,149,21,245,41.8
68627,149,19,232,34.29
68628,149,19,232,34.74
68629,149,21,240,42
68630,149,21,240,39.41
68631,149,19,230,42.95
68632,149,21,240,41.33
68633,149,83,229,36.01
68634,149,83,217,34.17
68635,149,21,240,38.63
68636,149,83,229,42.17
68637,149,83,229,39.9
68638,149,21,240,44.3
68639,149,19,238,31.73
68640,149,19,232,30.17
68641,149,19,233,44.78
68642,149,19,230,38.15
68643,149,19,230,40.43
68644,149,21,244,30.9
68645,149,83,229,41.35
68646,149,83,217,41.08
68647,149,19,230,36.43
68648,149,19,238,35.83
68649,149,19,230,33.71
68650,149,19,230,43.32
68651,149,83,229,38.53
68652,149,83,229,40.88
68653,149,83,229,42.93
68654,149,21,244,39.87
68655,149,83,229,33.35
68656,149,83,229,43.01
68657,149,83,229,31.67
68658,149,83,217,38.54
68659,149,83,217,36.4
68660,149,83,229,34.12
68661,149,83,229,33.36
68662,149,19,238,44.57
68663,149,83,217,43.97
68664,149,83,229,34.04
68665,149,21,240,30.11
68666,149,83,217,31.17
68667,149,83,217,37.59
68668,149,83,229,38.68
68669,149,83,217,40.4
68670,149,21,245,44.58
68671,149,21,246,42.97
68672,149,19,230,42.51
68673,149,21,244,41.35
68674,149,21,240,34.55
68675,149,21,244,43.74
68676,149,19,238,42.37
68677,149,21,245,38.68
68678,149,83,229,30.31
68679,149,21,240,40.83
68680,149,19,230,32.74
68681,149,83,229,35.07
68682,149,19,233,34.06
68683,149,83,217,42.57
68684,149,21,245,40.67
68685,149,21,244,40.1
68686,149,19,230,44
68687,149,19,230,38.93
68688,149,21,245,39.19
68689,149,19,238,31.13
68690,149,83,229,32.12
68691,149,83,217,44.06
68692,149,83,229,31.94
68693,149,83,217,32.98
68694,149,83,217,35.23
68695,149,84,266,38.39
68696,149,57,275,44.3
68697,149,84,262,42.67
68698,149,86,252,43.54
68699,149,84,266,43.07
68700,149,84,261,31.19
68701,149,86,251,40.08
68702,149,44,298,36.58
68703,149,57,272,34.38
68704,149,32,288,37.16
68705,149,44,297,43.83
68706,149,32,286,33.25
68707,149,57,274,35.83
68708,149,32,288,32.9
68709,149,84,265,32.74
68710,149,44,299,34.47
68711,149,31,276,40.39
68712,149,57,275,44.32
68713,149,86,252,39.25
68714,149,57,275,32.84
68715,149,32,286,42.95
68716,149,84,266,40.95
68717,149,31,276,33.19
68718,149,31,276,31.11
68719,149,31,277,37.2
68720,149,31,276,33.63
68721,149,31,276,36.75
68722,149,86,257,39.87
68723,149,57,270,43.62
68724,149,57,270,35.44
68725,149,32,290,41.65
68726,149,31,277,31.87
68727,149,32,288,31.28
68728,149,44,299,30.78
68729,149,84,261,35.85
68730,149,44,299,34.53
68731,149,57,270,43.58
68732,149,44,297,42.71
68733,149,44,299,41.94
68734,149,57,272,31.16
68735,149,84,262,44.97
68736,149,84,261,36.33
68737,149,86,252,40.01
68738,149,57,272,40.36
68739,149,86,252,30.52
68740,149,31,283,31.17
68741,149,32,286,44.38
68742,149,31,276,38.38
68743,149,44,298,34
68744,149,31,283,30.61
68745,149,57,270,41.76
68746,149,31,280,30.11
68747,149,32,290,35.14
68748,149,31,277,41.36
68749,149,32,286,35.3
68750,149,44,298,33.71
68751,149,44,297,34.76
68752,149,31,283,35.18
68753,149,31,280,33.87
68754,149,57,272,44.57
68755,149,57,275,40.81
68756,149,84,262,43.07
68757,149,44,301,34.01
68758,149,32,286,44.6
68759,149,86,251,38.76
68760,149,32,288,38.55
68761,149,86,251,38.77
68762,149,84,262,44.2
68763,149,32,290,43.51
68764,149,31,280,31.14
68765,149,44,299,41.28
68766,149,44,299,42.19
68767,149,31,283,33.1
68768,149,32,291,35.17
68769,149,86,251,35.69
68770,149,84,266,35.38
68771,150,40,137,43.02
68772,150,71,126,37
68773,150,40,136,44.06
68774,150,43,145,42.3
68775,150,71,126,35.95
68776,150,40,137,42.68
68777,150,77,152,30.06
68778,150,77,150,36.49
68779,150,46,169,31.22
68780,150,43,148,40.83
68781,150,43,145,30.41
68782,150,77,152,39.64
68783,150,43,144,32.24
68784,150,43,145,40.29
68785,150,97,121,35.61
68786,150,40,135,39.8
68787,150,77,157,39.98
68788,150,43,144,40.27
68789,150,71,125,37.35
68790,150,77,160,39.5
68791,150,43,143,31.62
68792,150,77,150,34.86
68793,150,71,133,32.25
68794,150,40,134,36.82
68795,150,40,135,38.09
68796,150,40,135,43.26
68797,150,43,148,32.62
68798,150,97,122,39.76
68799,150,71,126,43.69
68800,150,71,133,42.96
68801,150,71,125,30.56
68802,150,46,162,32.51
68803,150,40,137,35.35
68804,150,43,143,30.88
68805,150,77,150,37.73
68806,150,43,144,34.73
68807,150,40,137,31.79
68808,150,43,148,40.54
68809,150,97,115,33.21
68810,150,97,120,37.06
68811,150,40,136,40.62
68812,150,77,152,43.05
68813,150,46,168,37.5
68814,150,40,136,41.48
68815,150,43,144,39.04
68816,150,97,121,42.14
68817,150,71,125,35.63
68818,150,71,125,36.33
68819,150,71,125,42.98
68820,150,46,162,43.54
68821,150,71,126,38.6
68822,150,77,157,33.14
68823,150,43,143,31.66
68824,150,40,134,43.63
68825,150,40,134,34.47
68826,150,97,121,31.76
68827,150,40,137,38.61
68828,150,46,168,35.67
68829,150,43,144,44.22
68830,150,71,130,39.24
68831,150,77,160,40.15
68832,150,40,137,36.33
68833,150,46,162,35.43
68834,150,43,143,44.85
68835,150,40,135,38.69
68836,150,40,137,39.58
68837,150,40,135,34.21
68838,150,46,161,31.39
68839,150,97,122,37.88
68840,150,40,136,33.61
68841,150,77,152,44.5
68842,150,97,122,41.26
68843,150,71,125,36.96
68844,150,43,145,37.61
68845,150,71,126,39.94
68846,150,71,130,34.08
68847,150,82,213,41.77
68848,150,48,188,38.92
68849,150,81,191,37.32
68850,150,47,179,30.07
68851,150,48,189,31.57
68852,150,81,194,37.85
68853,150,47,178,38.87
68854,150,47,170,43.35
68855,150,48,182,38.98
68856,150,82,213,37.53
68857,150,81,191,42
68858,150,47,178,44.66
68859,150,48,189,44.11
68860,150,47,179,31.72
68861,150,82,211,41.75
68862,150,81,198,44.52
68863,150,48,188,33.53
68864,150,82,211,39.96
68865,150,81,192,36.41
68866,150,48,182,31.5
68867,150,82,213,40.07
68868,150,81,192,41.58
68869,150,48,188,31.48
68870,150,47,170,43.51
68871,150,82,211,30.79
68872,150,47,179,41.21
68873,150,47,170,41.34
68874,150,47,179,40.83
68875,150,82,211,40.77
68876,150,47,179,35.47
68877,150,47,178,33.94
68878,150,48,188,33.22
68879,150,48,184,40.87
68880,150,82,211,41.74
68881,150,81,198,41.01
68882,150,47,178,30.8
68883,150,81,192,37.31
68884,150,48,189,38.99
68885,150,82,211,36.62
68886,150,82,211,34.3
68887,150,47,179,31.97
68888,150,81,191,44.85
68889,150,82,213,41.53
68890,150,81,191,36.98
68891,150,82,211,31.37
68892,150,48,188,32.94
